#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
274251:4965,05/31/16 10:30:54,546,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.067563471,0.065403835
274283:4976,06/01/16 03:25:03,19,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.003072535,0.000396680
274284:4976,06/01/16 03:34:51,213,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.032083882,0.029937468
274286:4976,06/01/16 05:04:18,154,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.022531267,0.021565539
274314:4979,06/01/16 15:02:56,69,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.012684532,0.010086863
274315:4979,06/01/16 15:32:32,425,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.073973333,0.070045830
274316:4979,06/01/16 18:20:25,970,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.142787667,0.136610404
274317:4979,06/02/16 00:39:53,18,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.002411526,0.000314271
274319:4979,06/02/16 00:56:19,225,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.029423353,0.028457824
274335:4980,06/02/16 09:10:43,944,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.154761434,0.148181338
274336:4980,06/02/16 15:25:02,14,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.002074851,0.001802284
274337:4980,06/02/16 15:32:31,17,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.002507249,0.001841747
274338:4980,06/02/16 15:41:22,698,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.095328772,0.089906792
274339:4980,06/02/16 20:15:40,95,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.012005734,0.011287158
274344:4980,06/02/16 21:29:06,634,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.073745337,0.070546472
274345:4980,06/03/16 01:37:46,170,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.018443242,0.017880226
274382:4984,06/03/16 15:37:56,51,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.008058245,0.007500508
274387:4985,06/03/16 19:10:09,355,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.062904297,0.058817639
274388:4985,06/03/16 21:32:38,1820,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.266131720,0.256527308
274420:4988,06/04/16 20:16:58,176,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.029986214,0.028364154
274421:4988,06/04/16 21:28:04,348,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.057686771,0.054434025
274422:4988,06/04/16 23:46:51,2207,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.288627425,0.279871584
274440:4990,06/05/16 19:32:38,406,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.067560149,0.064168997
274441:4990,06/05/16 22:13:06,437,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.067615186,0.064548155
274442:4990,06/06/16 01:05:09,752,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.103278232,0.099915777
274954:5005,06/11/16 09:40:51,21,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.001228921,0.000974299
274955:5005,06/11/16 09:52:07,91,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.005052663,0.004820249
274968:5013,06/11/16 22:51:22,906,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.149561291,0.140658889
274969:5013,06/12/16 06:41:54,1003,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.137163748,0.127759847
274970:5013,06/12/16 13:12:54,47,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.005763101,0.004336803
274971:5013,06/12/16 13:33:30,905,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.101595307,0.098459293
274998:5017,06/13/16 04:19:30,725,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.121684863,0.114126647
274999:5017,06/13/16 09:04:45,1252,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.171467570,0.164254471
275000:5017,06/13/16 17:15:35,140,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.016957498,0.015947691
275001:5017,06/13/16 18:12:42,2057,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.204673305,0.199348168
275059:5020,06/14/16 16:49:52,4,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.000859168,0.000613343
275066:5020,06/14/16 17:45:35,105,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.021196414,0.018455627
275067:5020,06/14/16 18:28:40,396,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.075059031,0.071620415
275068:5020,06/14/16 21:05:49,921,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.149753658,0.143137052
275073:5020,06/15/16 03:32:47,519,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.071276034,0.068508877
275074:5020,06/15/16 06:56:59,647,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.078909615,0.076334143
275124:5021,06/15/16 17:50:26,328,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.059890435,0.056673718
275125:5021,06/15/16 20:00:21,989,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.157464292,0.150728669
275282:5024,06/17/16 00:05:52,91,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.015912856,0.014901711
275283:5024,06/17/16 00:43:11,132,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.023564069,0.022437984
275284:5024,06/17/16 01:36:53,74,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.012930306,0.012449043
275290:5024,06/17/16 03:58:56,48,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.007698960,0.002679610
