#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
275778:5043,06/25/16 12:13:15,319,HLT_IsoMu24_v2,0.050004335,0.046162239
275782:5043,06/25/16 14:44:49,761,HLT_IsoMu24_v2,0.104347220,0.100440869
275832:5045,06/26/16 17:18:04,371,HLT_IsoMu24_v2,0.079108510,0.073405157
275833:5045,06/26/16 19:45:07,251,HLT_IsoMu24_v2,0.049127955,0.046797338
275834:5045,06/26/16 21:26:02,297,HLT_IsoMu24_v2,0.054510748,0.052459222
275835:5045,06/26/16 23:24:23,13,HLT_IsoMu24_v2,0.002293466,0.002089769
275836:5045,06/26/16 23:32:00,1284,HLT_IsoMu24_v2,0.196227628,0.186382047
275837:5045,06/27/16 07:59:11,715,HLT_IsoMu24_v2,0.086791850,0.084175665
275847:5045,06/27/16 13:59:22,2263,HLT_IsoMu24_v2,0.205471945,0.200568283
275886:5048,06/28/16 08:39:25,40,HLT_IsoMu24_v2,0.008804556,0.007663539
275890:5048,06/28/16 09:27:45,1393,HLT_IsoMu24_v2,0.247481113,0.237643512
275911:5052,06/29/16 01:49:35,381,HLT_IsoMu24_v2,0.078028462,0.073962957
275912:5052,06/29/16 04:21:23,297,HLT_IsoMu24_v2,0.056061325,0.052522090
275913:5052,06/29/16 06:19:55,480,HLT_IsoMu24_v2,0.082244042,0.077387909
275918:5052,06/29/16 09:29:20,332,HLT_IsoMu24_v2,0.051968581,0.050183131
275920:5052,06/29/16 11:54:52,472,HLT_IsoMu24_v2,0.066187039,0.061815814
275921:5052,06/29/16 14:59:30,27,HLT_IsoMu24_v2,0.003641330,0.002717751
275923:5052,06/29/16 15:16:55,127,HLT_IsoMu24_v2,0.016791010,0.016046496
275931:5052,06/29/16 16:34:22,89,HLT_IsoMu24_v2,0.011329903,0.011009937
275963:5056,06/30/16 01:02:54,90,HLT_IsoMu24_v2,0.020866718,0.019769759
276092:5060,07/01/16 02:14:32,80,HLT_IsoMu24_v2,0.016851695,0.014927815
276097:5060,07/01/16 03:07:31,507,HLT_IsoMu24_v2,0.104680330,0.100454353
276242:5069,07/02/16 14:05:34,1649,HLT_IsoMu24_v2,0.285923997,0.271464551
276243:5069,07/03/16 00:56:20,625,HLT_IsoMu24_v2,0.085468245,0.078522762
276244:5069,07/03/16 05:03:30,1202,HLT_IsoMu24_v2,0.138837520,0.133636511
276282:5071,07/03/16 18:15:01,1069,HLT_IsoMu24_v2,0.217209224,0.207841147
276283:5071,07/04/16 01:13:27,1087,HLT_IsoMu24_v2,0.175660442,0.168603350
276315:5072,07/04/16 11:19:05,180,HLT_IsoMu24_v2,0.037163665,0.034412678
276317:5072,07/04/16 12:32:52,140,HLT_IsoMu24_v2,0.028397575,0.026592538
276318:5072,07/04/16 13:29:46,574,HLT_IsoMu24_v2,0.103913808,0.098975366
276355:5073,07/04/16 21:39:48,33,HLT_IsoMu24_v2,0.006541869,0.006271040
276361:5073,07/04/16 22:36:15,831,HLT_IsoMu24_v2,0.158220632,0.151012639
276363:5073,07/05/16 04:07:36,1480,HLT_IsoMu24_v2,0.218115595,0.208305512
276384:5073,07/05/16 13:46:43,1117,HLT_IsoMu24_v2,0.126291957,0.122563645
276437:5076,07/06/16 02:58:47,2125,HLT_IsoMu24_v2,0.374099525,0.359764792
276454:5076,07/06/16 18:08:15,527,HLT_IsoMu24_v2,0.066435608,0.064517147
276458:5076,07/07/16 02:00:22,341,HLT_IsoMu24_v2,0.034238035,0.033452613
276495:5078,07/07/16 11:20:57,187,HLT_IsoMu24_v2,0.041438190,0.038488031
276501:5078,07/07/16 12:46:30,2550,HLT_IsoMu24_v2,0.422104299,0.405660552
276502:5078,07/08/16 05:20:54,741,HLT_IsoMu24_v2,0.088980130,0.086178508
276525:5080,07/08/16 14:14:55,2793,HLT_IsoMu24_v2,0.421790669,0.406933303
276527:5080,07/09/16 08:34:41,214,HLT_IsoMu24_v2,0.023371639,0.022643718
276528:5080,07/09/16 10:00:39,394,HLT_IsoMu24_v2,0.040052211,0.038702583
276542:5083,07/09/16 16:32:22,784,HLT_IsoMu24_v2,0.157798589,0.150098805
276543:5083,07/09/16 21:39:40,959,HLT_IsoMu24_v2,0.156889102,0.149648537
276544:5083,07/10/16 03:53:24,161,HLT_IsoMu24_v2,0.023256821,0.022197194
276545:5083,07/10/16 04:59:01,207,HLT_IsoMu24_v2,0.027974555,0.026880403
276581:5085,07/10/16 12:24:16,369,HLT_IsoMu24_v2,0.078584933,0.074866909
276582:5085,07/10/16 14:52:29,873,HLT_IsoMu24_v2,0.157188413,0.151514659
276583:5085,07/10/16 20:34:28,56,HLT_IsoMu24_v2,0.008977231,0.007915070
276584:5085,07/10/16 20:59:17,2,HLT_IsoMu24_v2,0.000319045,0.000174379
276585:5085,07/10/16 21:31:21,246,HLT_IsoMu24_v2,0.037354351,0.035229364
276586:5085,07/10/16 23:10:08,752,HLT_IsoMu24_v2,0.101331773,0.097861972
276587:5085,07/11/16 04:13:21,1006,HLT_IsoMu24_v2,0.112642493,0.108607793
276653:5091,07/12/16 00:12:31,484,HLT_IsoMu24_v2,0.091511108,0.087327133
276655:5091,07/12/16 03:26:27,1105,HLT_IsoMu24_v2,0.173634696,0.163109976
276659:5091,07/12/16 10:39:13,251,HLT_IsoMu24_v2,0.033183422,0.030365549
276775:5093,07/12/16 21:26:20,1165,HLT_IsoMu24_v2,0.220884043,0.209558613
276776:5093,07/13/16 05:02:29,1823,HLT_IsoMu24_v2,0.246879948,0.238494780
276794:5093,07/13/16 17:05:19,885,HLT_IsoMu24_v2,0.090241067,0.087941957
276807:5095,07/14/16 03:24:10,160,HLT_IsoMu24_v2,0.033688567,0.030768741
276808:5095,07/14/16 04:28:59,877,HLT_IsoMu24_v2,0.166190525,0.159470572
276810:5095,07/14/16 10:15:44,288,HLT_IsoMu24_v2,0.047313662,0.045167887
276811:5095,07/14/16 12:15:34,2563,HLT_IsoMu24_v2,0.314203317,0.304356839
276831:5096,07/15/16 07:47:46,2644,HLT_IsoMu24_v2,0.421692430,0.404186095
276834:5096,07/16/16 01:42:10,724,HLT_IsoMu24_v2,0.076623245,0.073217236
276870:5097,07/16/16 11:02:01,3403,HLT_IsoMu24_v2,0.551979911,0.531765583
276935:5101,07/17/16 23:39:55,824,HLT_IsoMu24_v2,0.181424268,0.171845603
276940:5102,07/18/16 08:13:36,144,HLT_IsoMu24_v2,0.034321966,0.029025451
276946:5102,07/18/16 09:56:36,27,HLT_IsoMu24_v2,0.006236469,0.004299742
276947:5102,07/18/16 10:11:19,141,HLT_IsoMu24_v2,0.031548212,0.024873114
276948:5102,07/18/16 11:09:47,475,HLT_IsoMu24_v2,0.096757556,0.086854899
276950:5102,07/18/16 14:16:45,2353,HLT_IsoMu24_v2,0.340675434,0.326195781
277069:5105,07/19/16 17:52:15,311,HLT_IsoMu24_v2,0.080487871,0.076408143
277070:5105,07/19/16 19:54:11,1060,HLT_IsoMu24_v2,0.220242053,0.208687486
