#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
297296:5856,06/22/17 08:47:07,479,HLT_IsoMu24_v6,0.087670368,0.084206760
297308:5856,06/22/17 12:06:46,44,HLT_IsoMu24_v6,0.006548256,0.006297792
297425:5865,06/24/17 01:29:38,149,HLT_IsoMu24_v6,0.042621937,0.041145061
297411:5864,06/23/17 13:35:24,911,HLT_IsoMu24_v6,0.210605396,0.201578374
297424:5865,06/24/17 00:42:30,117,HLT_IsoMu24_v6,0.034125880,0.031269800
297426:5865,06/24/17 02:30:35,100,HLT_IsoMu24_v6,0.026887447,0.024960653
297503:5873,06/26/17 02:02:26,745,HLT_IsoMu24_v6,0.190791168,0.183465358
297431:5865,06/24/17 05:23:08,174,HLT_IsoMu24_v6,0.039048745,0.037653039
297429:5865,06/24/17 03:24:57,72,HLT_IsoMu24_v6,0.018312501,0.017366166
297430:5865,06/24/17 04:03:47,199,HLT_IsoMu24_v6,0.048207442,0.046126812
297432:5865,06/24/17 06:36:23,112,HLT_IsoMu24_v6,0.023809413,0.023084377
297433:5865,06/24/17 07:41:47,153,HLT_IsoMu24_v6,0.030635007,0.029638959
297434:5865,06/24/17 08:43:17,156,HLT_IsoMu24_v6,0.029379597,0.028677732
297435:5865,06/24/17 09:45:40,94,HLT_IsoMu24_v6,0.017018093,0.016643701
297467:5868,06/24/17 19:49:52,85,HLT_IsoMu24_v6,0.028789481,0.026596513
297468:5868,06/24/17 20:28:56,74,HLT_IsoMu24_v6,0.024093418,0.023129902
297469:5868,06/24/17 21:02:04,66,HLT_IsoMu24_v6,0.020647864,0.018840736
297483:5872,06/25/17 05:36:28,171,HLT_IsoMu24_v6,0.051176082,0.047680580
297484:5872,06/25/17 06:47:17,204,HLT_IsoMu24_v6,0.058113516,0.055238021
297485:5872,06/25/17 08:17:19,397,HLT_IsoMu24_v6,0.099350386,0.095712302
297486:5872,06/25/17 11:05:54,615,HLT_IsoMu24_v6,0.126066715,0.122425327
297487:5872,06/25/17 15:14:37,595,HLT_IsoMu24_v6,0.097492557,0.095190699
297488:5872,06/25/17 19:17:09,418,HLT_IsoMu24_v6,0.056312739,0.055201476
297504:5873,06/26/17 07:10:25,52,HLT_IsoMu24_v6,0.011218830,0.010723748
297505:5873,06/26/17 08:06:28,394,HLT_IsoMu24_v6,0.076296059,0.074256538
297563:5876,06/27/17 08:23:20,259,HLT_IsoMu24_v7,0.046709527,0.045288723
297557:5876,06/26/17 23:20:35,334,HLT_IsoMu24_v7,0.099951800,0.093802629
297558:5876,06/27/17 01:56:22,255,HLT_IsoMu24_v7,0.067643262,0.064909735
297562:5876,06/27/17 05:58:50,318,HLT_IsoMu24_v7,0.063836800,0.061496356
297598:5878,06/27/17 15:01:40,5,HLT_IsoMu24_v7,0.001579112,0.001177115
297599:5878,06/27/17 15:06:25,342,HLT_IsoMu24_v7,0.096454812,0.092672836
297603:5878,06/27/17 17:52:22,418,HLT_IsoMu24_v7,0.102724074,0.098963659
297604:5878,06/27/17 20:44:33,389,HLT_IsoMu24_v7,0.081195931,0.078676946
297605:5878,06/27/17 23:22:43,357,HLT_IsoMu24_v7,0.065040904,0.063532866
297606:5878,06/28/17 02:10:08,227,HLT_IsoMu24_v7,0.036465988,0.035601065
297620:5880,06/28/17 10:09:22,287,HLT_IsoMu24_v7,0.088077412,0.082127437
297656:5882,06/28/17 17:39:53,300,HLT_IsoMu24_v7,0.096883649,0.093082705
297665:5882,06/29/17 00:46:59,267,HLT_IsoMu24_v7,0.058108538,0.056351241
297666:5882,06/29/17 02:42:25,112,HLT_IsoMu24_v7,0.022563105,0.021995359
297670:5883,06/29/17 06:26:33,7,HLT_IsoMu24_v7,0.002349054,0.002132356
297674:5883,06/29/17 07:15:59,176,HLT_IsoMu24_v7,0.054521893,0.052021832
297675:5883,06/29/17 08:36:58,451,HLT_IsoMu24_v7,0.122899068,0.118758571
297722:5887,06/29/17 20:40:23,287,HLT_IsoMu24_v7,0.094421885,0.090928386
297723:5887,06/29/17 23:02:24,185,HLT_IsoMu24_v7,0.053721529,0.051758051
298996:5942,07/14/17 07:36:18,184,HLT_IsoMu24_v7,0.028674297,0.022845750
298997:5942,07/14/17 08:52:13,3,HLT_IsoMu24_v7,0.000460614,0.000021353
299000:5942,07/14/17 09:20:59,74,HLT_IsoMu24_v7,0.010062949,0.008038139
299042:5946,07/14/17 20:11:50,23,HLT_IsoMu24_v7,0.004137076,0.002019627
299061:5950,07/15/17 01:00:37,311,HLT_IsoMu24_v7,0.078022497,0.064855292
299062:5950,07/15/17 03:04:08,294,HLT_IsoMu24_v7,0.067549437,0.058465106
299064:5950,07/15/17 05:04:34,78,HLT_IsoMu24_v7,0.016786082,0.015542908
299065:5950,07/15/17 05:49:29,321,HLT_IsoMu24_v7,0.063253747,0.057497448
299067:5950,07/15/17 08:12:54,459,HLT_IsoMu24_v7,0.076024723,0.068806840
299096:5952,07/15/17 15:27:14,96,HLT_IsoMu24_v7,0.026625680,0.024066610
299149:5954,07/16/17 01:40:41,442,HLT_IsoMu24_v7,0.120827012,0.108248935
299178:5958,07/16/17 12:24:55,70,HLT_IsoMu24_v7,0.018645872,0.015790998
299180:5958,07/16/17 12:57:51,68,HLT_IsoMu24_v7,0.018825507,0.015575465
299184:5958,07/16/17 13:42:24,555,HLT_IsoMu24_v7,0.134989616,0.123264916
299185:5958,07/16/17 17:26:14,120,HLT_IsoMu24_v7,0.025655519,0.023452406
299327:5960,07/18/17 07:53:09,69,HLT_IsoMu24_v7,0.016657573,0.015178467
299329:5960,07/18/17 08:25:06,172,HLT_IsoMu24_v7,0.039728374,0.037486980
299368:5962,07/18/17 16:09:23,131,HLT_IsoMu24_v8,0.040268536,0.032735167
299369:5962,07/18/17 17:05:01,302,HLT_IsoMu24_v8,0.087990128,0.078459651
299370:5962,07/18/17 19:39:20,666,HLT_IsoMu24_v8,0.152316908,0.142303604
299380:5963,07/19/17 02:35:27,104,HLT_IsoMu24_v8,0.032521585,0.029231478
299395:5965,07/19/17 07:53:16,154,HLT_IsoMu24_v8,0.047457838,0.031421934
299396:5965,07/19/17 08:55:05,81,HLT_IsoMu24_v8,0.024115944,0.017198505
299420:5966,07/19/17 12:04:00,49,HLT_IsoMu24_v8,0.015672517,0.013229830
299443:5971,07/20/17 00:32:54,20,HLT_IsoMu24_v8,0.007083998,0.005608276
299450:5974,07/20/17 04:37:03,50,HLT_IsoMu24_v8,0.014236736,0.012395403
