path,act. lumi (fb-1),eff. lumi (fb-1),first run,last run,menu version,dataset
HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_p02_v,59.96,54.77,315257,325172,v1.1,JetHT
HLT_AK8PFJet360_TrimMass30_v,1.41,1.41,315257,315490,v1.1,JetHT
HLT_AK8PFJet380_TrimMass30_v,1.41,1.41,315257,315490,v1.1,JetHT
HLT_AK8PFJet400_TrimMass30_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_AK8PFJet400_v,59.96,3.73,315257,325172,v1.1,JetHT
HLT_AK8PFJet40_v,59.96,0,315257,325172,v1.1,JetHT
HLT_AK8PFJet420_TrimMass30_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_AK8PFJet450_v,59.96,7.41,315257,325172,v1.1,JetHT
HLT_AK8PFJet500_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_AK8PFJet550_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_AK8PFJet60_v,59.96,0.0004,315257,325172,v1.1,JetHT
HLT_AK8PFJet80_v,59.96,0.0022,315257,325172,v1.1,JetHT
HLT_AK8PFJetFwd140_v,59.96,0.11,315257,325172,v1.1,JetHT
HLT_AK8PFJetFwd200_v,59.96,1.39,315257,325172,v1.1,JetHT
HLT_AK8PFJetFwd260_v,59.96,7.1,315257,325172,v1.1,JetHT
HLT_AK8PFJetFwd320_v,59.96,21.7,315257,325172,v1.1,JetHT
HLT_AK8PFJetFwd400_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_AK8PFJetFwd40_v,59.96,0,315257,325172,v1.1,JetHT
HLT_AK8PFJetFwd450_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_AK8PFJetFwd500_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_AK8PFJetFwd60_v,59.96,0.0005,315257,325172,v1.1,JetHT
HLT_AK8PFJetFwd80_v,59.96,0.0039,315257,325172,v1.1,JetHT
HLT_CaloJet500_NoJetID_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_CaloJet550_NoJetID_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_DiPFJetAve100_HFJEC_v,59.96,0.17,315257,325172,v1.1,JetHT
HLT_DiPFJetAve140_v,59.96,0.0609,315257,325172,v1.1,JetHT
HLT_DiPFJetAve160_HFJEC_v,59.96,1.13,315257,325172,v1.1,JetHT
HLT_DiPFJetAve200_v,59.96,0.26,315257,325172,v1.1,JetHT
HLT_DiPFJetAve220_HFJEC_v,59.96,10.78,315257,325172,v1.1,JetHT
HLT_DiPFJetAve260_v,59.96,0.68,315257,325172,v1.1,JetHT
HLT_DiPFJetAve300_HFJEC_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_DiPFJetAve320_v,59.96,1.81,315257,325172,v1.1,JetHT
HLT_DiPFJetAve400_v,59.96,5.43,315257,325172,v1.1,JetHT
HLT_DiPFJetAve40_v,59.96,0.0002,315257,325172,v1.1,JetHT
HLT_DiPFJetAve500_v,59.96,21.33,315257,325172,v1.1,JetHT
HLT_DiPFJetAve60_HFJEC_v,59.96,0.0036,315257,325172,v1.1,JetHT
HLT_DiPFJetAve60_v,59.96,0.001,315257,325172,v1.1,JetHT
HLT_DiPFJetAve80_HFJEC_v,59.96,0.0399,315257,325172,v1.1,JetHT
HLT_DiPFJetAve80_v,59.96,0.0054,315257,325172,v1.1,JetHT
HLT_DoublePFJets100_CaloBTagCSV_p79_v,5.3,0.0115,315257,315973,v1.1,JetHT
HLT_DoublePFJets100_CaloBTagDeepCSV_p71_v,54.67,0.16,315974,325172,v2.0,JetHT
HLT_DoublePFJets116MaxDeta1p6_DoubleCaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_DoublePFJets116MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v,54.67,54.67,315974,325172,v2.0,JetHT
HLT_DoublePFJets128MaxDeta1p6_DoubleCaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_DoublePFJets128MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v,54.67,54.67,315974,325172,v2.0,JetHT
HLT_DoublePFJets200_CaloBTagCSV_p79_v,5.3,0.004,315257,315973,v1.1,JetHT
HLT_DoublePFJets200_CaloBTagDeepCSV_p71_v,54.67,0.78,315974,325172,v2.0,JetHT
HLT_DoublePFJets350_CaloBTagCSV_p79_v,5.3,0.059,315257,315973,v1.1,JetHT
HLT_DoublePFJets350_CaloBTagDeepCSV_p71_v,54.67,0.78,315974,325172,v2.0,JetHT
HLT_DoublePFJets40_CaloBTagCSV_p79_v,5.3,0.0005,315257,315973,v1.1,JetHT
HLT_DoublePFJets40_CaloBTagDeepCSV_p71_v,54.67,0.0065,315974,325172,v2.0,JetHT
HLT_Mu12_DoublePFJets100_CaloBTagCSV_p79_v,5.3,0.0883,315257,315973,v1.1,JetHT
HLT_Mu12_DoublePFJets100_CaloBTagDeepCSV_p71_v,54.67,1.54,315974,325172,v2.0,JetHT
HLT_Mu12_DoublePFJets200_CaloBTagCSV_p79_v,5.3,1.96,315257,315973,v1.1,JetHT
HLT_Mu12_DoublePFJets200_CaloBTagDeepCSV_p71_v,54.67,30.21,315974,325172,v2.0,JetHT
HLT_Mu12_DoublePFJets350_CaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_Mu12_DoublePFJets350_CaloBTagDeepCSV_p71_v,54.67,30.21,315974,325172,v2.0,JetHT
HLT_Mu12_DoublePFJets40MaxDeta1p6_DoubleCaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_Mu12_DoublePFJets40MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v,54.67,54.67,315974,325172,v2.0,JetHT
HLT_Mu12_DoublePFJets40_CaloBTagCSV_p79_v,5.3,0.0147,315257,315973,v1.1,JetHT
HLT_Mu12_DoublePFJets40_CaloBTagDeepCSV_p71_v,54.67,0.21,315974,325172,v2.0,JetHT
HLT_Mu12_DoublePFJets54MaxDeta1p6_DoubleCaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_Mu12_DoublePFJets54MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v,54.67,54.67,315974,325172,v2.0,JetHT
HLT_Mu12_DoublePFJets62MaxDeta1p6_DoubleCaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_Mu12_DoublePFJets62MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v,54.67,54.67,315974,325172,v2.0,JetHT
HLT_PFHT1050_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFHT180_v,59.96,0.0052,315257,325172,v1.1,JetHT
HLT_PFHT250_v,59.96,0.0144,315257,325172,v1.1,JetHT
HLT_PFHT330PT30_QuadPFJet_75_60_45_40_TriplePFBTagDeepCSV_4p5_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFHT330PT30_QuadPFJet_75_60_45_40_v,59.96,0.45,315257,325172,v1.1,JetHT
HLT_PFHT350MinPFJet15_v,59.96,0.0191,315257,325172,v1.1,JetHT
HLT_PFHT350_v,59.96,0.23,315257,325172,v1.1,JetHT
HLT_PFHT370_v,59.96,0.0368,315257,325172,v1.1,JetHT
HLT_PFHT380_SixPFJet32_DoublePFBTagCSV_2p2_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v,17.68,17.68,315257,317488,v1.1,JetHT
HLT_PFHT380_SixPFJet32_v,17.68,0.58,315257,317488,v1.1,JetHT
HLT_PFHT400_FivePFJet_100_100_60_30_30_DoublePFBTagDeepCSV_4p5_v,12.74,12.74,322381,325172,v3.5,JetHT
HLT_PFHT400_FivePFJet_100_100_60_30_30_v,12.74,0.32,322381,325172,v3.5,JetHT
HLT_PFHT400_FivePFJet_120_120_60_30_30_DoublePFBTagDeepCSV_4p5_v,12.74,12.74,322381,325172,v3.5,JetHT
HLT_PFHT400_SixPFJet32_DoublePFBTagDeepCSV_2p94_v,42.28,42.28,317527,325172,v2.2,JetHT
HLT_PFHT400_SixPFJet32_v,42.28,1.73,317527,325172,v2.2,JetHT
HLT_PFHT430_SixPFJet40_PFBTagCSV_1p5_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_PFHT430_SixPFJet40_PFBTagDeepCSV_1p5_v,12.38,12.38,315974,317488,v2.0,JetHT
HLT_PFHT430_SixPFJet40_v,17.68,1.18,315257,317488,v1.1,JetHT
HLT_PFHT430_v,59.96,0.12,315257,325172,v1.1,JetHT
HLT_PFHT450_SixPFJet36_PFBTagDeepCSV_1p59_v,42.28,42.28,317527,325172,v2.2,JetHT
HLT_PFHT450_SixPFJet36_v,42.28,2.74,317527,325172,v2.2,JetHT
HLT_PFHT500_PFMET100_PFMHT100_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFHT500_PFMET110_PFMHT110_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFHT510_v,59.96,0.23,315257,325172,v1.1,JetHT
HLT_PFHT590_v,59.96,0.47,315257,325172,v1.1,JetHT
HLT_PFHT680_v,59.96,0.92,315257,325172,v1.1,JetHT
HLT_PFHT700_PFMET85_PFMHT85_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFHT700_PFMET95_PFMHT95_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFHT780_v,59.96,1.84,315257,325172,v1.1,JetHT
HLT_PFHT800_PFMET75_PFMHT75_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFHT800_PFMET85_PFMHT85_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFHT890_v,59.96,3.67,315257,325172,v1.1,JetHT
HLT_PFJet140_v,59.96,0.0486,315257,325172,v1.1,JetHT
HLT_PFJet200_v,59.96,0.21,315257,325172,v1.1,JetHT
HLT_PFJet260_v,59.96,0.47,315257,325172,v1.1,JetHT
HLT_PFJet320_v,59.96,1.83,315257,325172,v1.1,JetHT
HLT_PFJet400_v,59.96,3.78,315257,325172,v1.1,JetHT
HLT_PFJet40_v,59.96,0.0002,315257,325172,v1.1,JetHT
HLT_PFJet450_v,59.96,7.53,315257,325172,v1.1,JetHT
HLT_PFJet500_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFJet550_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFJet60_v,59.96,0.0008,315257,325172,v1.1,JetHT
HLT_PFJet80_v,59.96,0.0051,315257,325172,v1.1,JetHT
HLT_PFJetFwd140_v,59.96,0.22,315257,325172,v1.1,JetHT
HLT_PFJetFwd200_v,59.96,1.42,315257,325172,v1.1,JetHT
HLT_PFJetFwd260_v,59.96,7.24,315257,325172,v1.1,JetHT
HLT_PFJetFwd320_v,59.96,22.08,315257,325172,v1.1,JetHT
HLT_PFJetFwd400_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFJetFwd40_v,59.96,0.0001,315257,325172,v1.1,JetHT
HLT_PFJetFwd450_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFJetFwd500_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_PFJetFwd60_v,59.96,0.0006,315257,325172,v1.1,JetHT
HLT_PFJetFwd80_v,59.96,0.0117,315257,325172,v1.1,JetHT
HLT_QuadPFJet103_88_75_15_BTagCSV_p013_VBF2_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_QuadPFJet103_88_75_15_DoubleBTagCSV_p013_p08_VBF1_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_QuadPFJet103_88_75_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v,54.67,54.67,315974,325172,v2.0,JetHT
HLT_QuadPFJet103_88_75_15_PFBTagDeepCSV_1p3_VBF2_v,54.67,54.67,315974,325172,v2.0,JetHT
HLT_QuadPFJet103_88_75_15_v,59.96,0.22,315257,325172,v1.1,JetHT
HLT_QuadPFJet105_88_76_15_BTagCSV_p013_VBF2_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_QuadPFJet105_88_76_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v,42.28,42.28,317527,325172,v2.2,JetHT
HLT_QuadPFJet105_88_76_15_PFBTagDeepCSV_1p3_VBF2_v,54.67,54.67,315974,325172,v2.0,JetHT
HLT_QuadPFJet105_88_76_15_v,59.96,0.12,315257,325172,v1.1,JetHT
HLT_QuadPFJet105_90_76_15_DoubleBTagCSV_p013_p08_VBF1_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_QuadPFJet105_90_76_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v,12.38,12.38,315974,317488,v2.0,JetHT
HLT_QuadPFJet111_90_80_15_BTagCSV_p013_VBF2_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_QuadPFJet111_90_80_15_DoubleBTagCSV_p013_p08_VBF1_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_QuadPFJet111_90_80_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v,54.67,54.67,315974,325172,v2.0,JetHT
HLT_QuadPFJet111_90_80_15_PFBTagDeepCSV_1p3_VBF2_v,54.67,54.67,315974,325172,v2.0,JetHT
HLT_QuadPFJet111_90_80_15_v,59.96,0.12,315257,325172,v1.1,JetHT
HLT_QuadPFJet98_83_71_15_BTagCSV_p013_VBF2_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_QuadPFJet98_83_71_15_DoubleBTagCSV_p013_p08_VBF1_v,5.3,5.3,315257,315973,v1.1,JetHT
HLT_QuadPFJet98_83_71_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v,9.25,9.25,315974,317488,v2.0,JetHT
HLT_QuadPFJet98_83_71_15_PFBTagDeepCSV_1p3_VBF2_v,9.25,9.25,315974,317488,v2.0,JetHT
HLT_QuadPFJet98_83_71_15_v,14.54,0.0244,315257,317488,v1.1,JetHT
HLT_Rsq0p35_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_Rsq0p40_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_RsqMR300_Rsq0p09_MR200_4jet_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_RsqMR300_Rsq0p09_MR200_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_RsqMR320_Rsq0p09_MR200_4jet_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_RsqMR320_Rsq0p09_MR200_v,59.96,59.96,315257,325172,v1.1,JetHT
HLT_SingleJet30_Mu12_SinglePFJet40_v,59.96,0.0273,315257,325172,v1.1,JetHT
HLT_CaloMET100_HBHECleaned_v,59.96,0.87,315257,325172,v1.1,MET
HLT_CaloMET100_NotCleaned_v,59.96,0.43,315257,325172,v1.1,MET
HLT_CaloMET110_NotCleaned_v,59.96,0.44,315257,325172,v1.1,MET
HLT_CaloMET250_HBHECleaned_v,59.96,7.46,315257,325172,v1.1,MET
HLT_CaloMET250_NotCleaned_v,59.96,7.15,315257,325172,v1.1,MET
HLT_CaloMET300_HBHECleaned_v,59.96,14.88,315257,325172,v1.1,MET
HLT_CaloMET350_HBHECleaned_v,59.96,59.96,315257,325172,v1.1,MET
HLT_CaloMET70_HBHECleaned_v,59.96,0.43,315257,325172,v1.1,MET
HLT_CaloMET80_HBHECleaned_v,59.96,0.43,315257,325172,v1.1,MET
HLT_CaloMET80_NotCleaned_v,59.96,0.43,315257,325172,v1.1,MET
HLT_CaloMET90_HBHECleaned_v,59.96,0.43,315257,325172,v1.1,MET
HLT_CaloMET90_NotCleaned_v,59.96,0.43,315257,325172,v1.1,MET
HLT_CaloMHT90_v,59.96,0.43,315257,325172,v1.1,MET
HLT_DiJet110_35_Mjj650_PFMET110_v,59.96,59.39,315257,325172,v1.1,MET
HLT_DiJet110_35_Mjj650_PFMET120_v,59.96,59.39,315257,325172,v1.1,MET
HLT_DiJet110_35_Mjj650_PFMET130_v,59.96,59.39,315257,325172,v1.1,MET
HLT_L1ETMHadSeeds_v,59.96,0.054,315257,325172,v1.1,MET
HLT_MET105_IsoTrk50_v,59.96,59.96,315257,325172,v1.1,MET
HLT_MET120_IsoTrk50_v,59.96,59.96,315257,325172,v1.1,MET
HLT_MonoCentralPFJet80_PFMETNoMu110_PFMHTNoMu110_IDTight_v,5.3,0.17,315257,315973,v1.1,MET
HLT_MonoCentralPFJet80_PFMETNoMu120_PFMHTNoMu120_IDTight_v,59.96,59.96,315257,325172,v1.1,MET
HLT_MonoCentralPFJet80_PFMETNoMu130_PFMHTNoMu130_IDTight_v,59.96,59.96,315257,325172,v1.1,MET
HLT_MonoCentralPFJet80_PFMETNoMu140_PFMHTNoMu140_IDTight_v,59.96,59.96,315257,325172,v1.1,MET
HLT_PFMET100_PFMHT100_IDTight_CaloBTagCSV_3p1_v,1.41,1.41,315257,315490,v1.1,MET
HLT_PFMET100_PFMHT100_IDTight_PFHT60_v,1.11,1.11,315257,315420,v1.1,MET
HLT_PFMET110_PFMHT110_IDTight_CaloBTagCSV_3p1_v,5.3,5.3,315257,315973,v1.1,MET
HLT_PFMET110_PFMHT110_IDTight_CaloBTagDeepCSV_3p1_v,54.67,54.67,315974,325172,v2.0,MET
HLT_PFMET110_PFMHT110_IDTight_v,5.3,0.025,315257,315973,v1.1,MET
HLT_PFMET120_PFMHT120_IDTight_CaloBTagCSV_3p1_v,5.3,5.3,315257,315973,v1.1,MET
HLT_PFMET120_PFMHT120_IDTight_CaloBTagDeepCSV_3p1_v,54.67,54.67,315974,325172,v2.0,MET
HLT_PFMET120_PFMHT120_IDTight_PFHT60_v,59.96,59.95,315257,325172,v1.1,MET
HLT_PFMET120_PFMHT120_IDTight_v,59.96,59.96,315257,325172,v1.1,MET
HLT_PFMET130_PFMHT130_IDTight_CaloBTagCSV_3p1_v,5.3,5.3,315257,315973,v1.1,MET
HLT_PFMET130_PFMHT130_IDTight_CaloBTagDeepCSV_3p1_v,54.67,54.67,315974,325172,v2.0,MET
HLT_PFMET130_PFMHT130_IDTight_v,59.96,59.96,315257,325172,v1.1,MET
HLT_PFMET140_PFMHT140_IDTight_CaloBTagCSV_3p1_v,5.3,5.3,315257,315973,v1.1,MET
HLT_PFMET140_PFMHT140_IDTight_CaloBTagDeepCSV_3p1_v,54.67,54.67,315974,325172,v2.0,MET
HLT_PFMET140_PFMHT140_IDTight_v,59.96,59.96,315257,325172,v1.1,MET
HLT_PFMET200_HBHECleaned_v,59.96,3.7,315257,325172,v1.1,MET
HLT_PFMET200_HBHE_BeamHaloCleaned_v,59.96,59.96,315257,325172,v1.1,MET
HLT_PFMET200_NotCleaned_v,59.96,3.56,315257,325172,v1.1,MET
HLT_PFMET250_HBHECleaned_v,59.96,59.96,315257,325172,v1.1,MET
HLT_PFMET300_HBHECleaned_v,59.96,59.96,315257,325172,v1.1,MET
HLT_PFMETNoMu100_PFMHTNoMu100_IDTight_PFHT60_v,1.11,1.11,315257,315420,v1.1,MET
HLT_PFMETNoMu110_PFMHTNoMu110_IDTight_v,5.3,0.0186,315257,315973,v1.1,MET
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_PFHT60_v,59.96,59.95,315257,325172,v1.1,MET
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_v,59.96,59.96,315257,325172,v1.1,MET
HLT_PFMETNoMu130_PFMHTNoMu130_IDTight_v,59.96,59.96,315257,325172,v1.1,MET
HLT_PFMETNoMu140_PFMHTNoMu140_IDTight_v,59.96,59.96,315257,325172,v1.1,MET
HLT_PFMETTypeOne100_PFMHT100_IDTight_PFHT60_v,1.11,1.11,315257,315420,v1.1,MET
HLT_PFMETTypeOne110_PFMHT110_IDTight_v,5.3,0.0173,315257,315973,v1.1,MET
HLT_PFMETTypeOne120_PFMHT120_IDTight_PFHT60_v,5.3,5.3,315257,315973,v1.1,MET
HLT_PFMETTypeOne120_PFMHT120_IDTight_v,5.3,5.3,315257,315973,v1.1,MET
HLT_PFMETTypeOne130_PFMHT130_IDTight_v,5.3,5.3,315257,315973,v1.1,MET
HLT_PFMETTypeOne140_PFMHT140_IDTight_v,59.96,59.96,315257,325172,v1.1,MET
HLT_PFMETTypeOne200_HBHE_BeamHaloCleaned_v,59.96,59.96,315257,325172,v1.1,MET
HLT_TripleJet110_35_35_Mjj650_PFMET110_v,59.96,59.39,315257,325172,v1.1,MET
HLT_TripleJet110_35_35_Mjj650_PFMET120_v,59.96,59.39,315257,325172,v1.1,MET
HLT_TripleJet110_35_35_Mjj650_PFMET130_v,59.96,59.39,315257,325172,v1.1,MET
HLT_Dimuon0_Upsilon_L1_4p5NoOS_v,5.3,0.0283,315257,315973,v1.1,MuOnia
HLT_Dimuon0_Upsilon_L1_4p5_v,59.96,0.0598,315257,325172,v1.1,MuOnia
HLT_Dimuon0_Upsilon_L1_4p5er2p0M_v,59.96,0.37,315257,325172,v1.1,MuOnia
HLT_Dimuon0_Upsilon_L1_4p5er2p0_v,59.96,0.87,315257,325172,v1.1,MuOnia
HLT_Dimuon0_Upsilon_L1_5M_v,5.3,0.059,315257,315973,v1.1,MuOnia
HLT_Dimuon0_Upsilon_L1_5_v,5.3,0,315257,315973,v1.1,MuOnia
HLT_Dimuon0_Upsilon_Muon_L1_TM0_v,5.3,0,315257,315973,v1.1,MuOnia
HLT_Dimuon0_Upsilon_Muon_NoL1Mass_v,59.96,2.51,315257,325172,v1.1,MuOnia
HLT_Dimuon0_Upsilon_NoVertexing_v,59.96,0.35,315257,325172,v1.1,MuOnia
HLT_Dimuon10_Upsilon_Barrel_Seagulls_v,5.3,5.3,315257,315973,v1.1,MuOnia
HLT_Dimuon12_Upsilon_eta1p5_v,5.3,5.3,315257,315973,v1.1,MuOnia
HLT_Dimuon12_Upsilon_y1p4_v,54.67,54.67,315974,325172,v2.0,MuOnia
HLT_Dimuon14_Phi_Barrel_Seagulls_v,59.96,59.96,315257,325172,v1.1,MuOnia
HLT_Dimuon24_Phi_noCorrL1_v,59.96,59.96,315257,325172,v1.1,MuOnia
HLT_Dimuon24_Upsilon_noCorrL1_v,59.96,59.96,315257,325172,v1.1,MuOnia
HLT_DoubleMu3_DoubleEle7p5_CaloIdL_TrackIdL_Upsilon_v,59.96,59.96,315257,325172,v1.1,MuOnia
HLT_DoubleMu5_Upsilon_DoubleEle3_CaloIdL_TrackIdL_v,59.96,59.96,315257,325172,v1.1,MuOnia
HLT_Mu20_TkMu0_Phi_v,5.3,5.3,315257,315973,v1.1,MuOnia
HLT_Mu25_TkMu0_Onia_v,5.3,5.3,315257,315973,v1.1,MuOnia
HLT_Mu25_TkMu0_Phi_v,59.96,59.96,315257,325172,v1.1,MuOnia
HLT_Mu30_TkMu0_Onia_v,17.68,17.68,315257,317488,v1.1,MuOnia
HLT_Mu30_TkMu0_Upsilon_v,42.28,42.28,317527,325172,v2.2,MuOnia
HLT_Mu7p5_L2Mu2_Upsilon_v,59.96,0.056,315257,325172,v1.1,MuOnia
HLT_Mu7p5_Track2_Upsilon_v,59.96,0.27,315257,325172,v1.1,MuOnia
HLT_Mu7p5_Track3p5_Upsilon_v,59.96,0.28,315257,325172,v1.1,MuOnia
HLT_Mu7p5_Track7_Upsilon_v,59.96,0.28,315257,325172,v1.1,MuOnia
HLT_Trimuon5_3p5_2_Upsilon_Muon_v,59.96,59.96,315257,325172,v1.1,MuOnia
HLT_TrimuonOpen_5_3p5_2_Upsilon_Muon_v,59.96,59.96,315257,325172,v1.1,MuOnia
HLT_DiMu4_Ele9_CaloIdL_TrackIdL_DZ_Mass3p8_v,54.67,54.67,315974,325172,v2.0,MuonEG
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_DZ_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v,59.96,30.53,315257,325172,v1.1,MuonEG
HLT_DoubleMu20_7_Mass0to30_L1_DM4EG_v,59.96,2.85,315257,325172,v1.1,MuonEG
HLT_DoubleMu20_7_Mass0to30_L1_DM4_v,5.3,0,315257,315973,v1.1,MuonEG
HLT_DoubleMu20_7_Mass0to30_Photon23_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu12_DoublePhoton20_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v,59.96,3.8,315257,325172,v1.1,MuonEG
HLT_Mu17_Photon30_IsoCaloId_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu27_Ele37_CaloIdL_MW_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu37_Ele27_CaloIdL_MW_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu38NoFiltersNoVtxDisplaced_Photon38_CaloIdL_v,54.67,54.67,315974,325172,v2.0,MuonEG
HLT_Mu43NoFiltersNoVtxDisplaced_Photon43_CaloIdL_v,54.67,54.67,315974,325172,v2.0,MuonEG
HLT_Mu43NoFiltersNoVtx_Photon43_CaloIdL_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu48NoFiltersNoVtx_Photon48_CaloIdL_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_DZ_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_DZ_v,59.96,59.39,315257,325172,v1.1,MuonEG
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_v,59.96,12.78,315257,325172,v1.1,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_CaloBtagDeepCSV_1p5_v,42.28,42.28,317527,325172,v2.2,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_v,42.28,42.28,317527,325172,v2.2,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_PFBtagDeepCSV_1p5_v,42.28,42.28,317527,325172,v2.2,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_v,42.28,42.28,317527,325172,v2.2,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v,59.96,59.96,315257,325172,v1.1,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v,59.96,3.76,315257,325172,v1.1,MuonEG
HLT_CDC_L2cosmic_10_er1p0_v,12.74,2.12,322381,325172,v3.5,NoBPTX
HLT_CDC_L2cosmic_5_er1p0_v,29.54,1.17,317527,322356,v2.2,NoBPTX
HLT_CDC_L2cosmic_5p5_er1p0_v,42.28,1.88,317527,325172,v2.2,NoBPTX
HLT_L2Mu10_NoVertex_NoBPTX3BX_v,59.96,0.69,315257,325172,v1.1,NoBPTX
HLT_L2Mu10_NoVertex_NoBPTX_v,59.96,0.0666,315257,325172,v1.1,NoBPTX
HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_v,59.96,59.67,315257,325172,v1.1,NoBPTX
