path,act. lumi (fb-1),eff. lumi (fb-1),first run,last run,menu version,dataset
HLT_DiPFJetAve80_v,36.47,0.0043,273158,284044,v1.1,JetHT
HLT_HT2000_v,36.47,36.47,273158,284044,v1.1,JetHT
HLT_HT2500_v,36.47,36.47,273158,284044,v1.1,JetHT
HLT_L1_TripleJet_VBF_v,36.47,0.0143,273158,284044,v1.1,JetHT
HLT_PFHT125_v,36.47,0.0037,273158,284044,v1.1,JetHT
HLT_PFHT200_v,36.47,0.0065,273158,284044,v1.1,JetHT
HLT_PFHT250_v,36.47,0.0096,273158,284044,v1.1,JetHT
HLT_PFHT300_v,36.47,0.039,273158,284044,v1.1,JetHT
HLT_PFHT350_v,36.47,0.0779,273158,284044,v1.1,JetHT
HLT_PFHT400_SixJet30_DoubleBTagCSV_p056_v,36.47,36.47,273158,284044,v1.1,JetHT
HLT_PFHT400_SixJet30_v,36.47,3.47,273158,284044,v1.1,JetHT
HLT_PFHT400_v,36.47,0.16,273158,284044,v1.1,JetHT
HLT_PFHT450_SixJet40_BTagCSV_p056_v,36.47,36.47,273158,284044,v1.1,JetHT
HLT_PFHT450_SixJet40_v,36.47,12.8,273158,284044,v1.1,JetHT
HLT_PFHT475_v,36.47,0.31,273158,284044,v1.1,JetHT
HLT_PFHT550_4JetPt50_v,36.47,0.87,273158,284044,v1.1,JetHT
HLT_PFHT600_v,36.47,1.25,273158,284044,v1.1,JetHT
HLT_PFHT650_4JetPt50_v,36.47,1.69,273158,284044,v1.1,JetHT
HLT_PFHT650_WideJetMJJ900DEtaJJ1p5_v,36.47,36.47,273158,284044,v1.1,JetHT
HLT_PFHT650_WideJetMJJ950DEtaJJ1p5_v,36.47,36.47,273158,284044,v1.1,JetHT
HLT_PFHT650_v,36.47,1.67,273158,284044,v1.1,JetHT
HLT_PFHT750_4JetPt50_v,27.71,27.71,273158,280385,v1.1,JetHT
HLT_PFHT750_4JetPt70_v,8.76,8.76,281613,284044,v4.1,JetHT
HLT_PFHT750_4JetPt80_v,8.76,8.76,281613,284044,v4.1,JetHT
HLT_PFHT800_4JetPt50_v,8.76,8.76,281613,284044,v4.1,JetHT
HLT_PFHT800_v,27.71,27.71,273158,280385,v1.1,JetHT
HLT_PFHT850_4JetPt50_v,8.76,8.76,281613,284044,v4.1,JetHT
HLT_PFHT900_v,36.47,36.47,273158,284044,v1.1,JetHT
HLT_PFJet140_v,36.47,0.0243,273158,284044,v1.1,JetHT
HLT_PFJet200_v,36.47,0.1,273158,284044,v1.1,JetHT
HLT_PFJet260_v,36.47,0.59,273158,284044,v1.1,JetHT
HLT_PFJet320_v,36.47,1.78,273158,284044,v1.1,JetHT
HLT_PFJet400_v,36.47,5.22,273158,284044,v1.1,JetHT
HLT_PFJet40_v,36.47,0.0003,273158,284044,v1.1,JetHT
HLT_PFJet450_v,36.47,36.47,273158,284044,v1.1,JetHT
HLT_PFJet500_v,36.47,36.47,273158,284044,v1.1,JetHT
HLT_PFJet60_v,36.47,0.0007,273158,284044,v1.1,JetHT
HLT_PFJet80_v,36.47,0.0028,273158,284044,v1.1,JetHT
HLT_QuadPFJet_VBF_v,36.47,0.0269,273158,284044,v1.1,JetHT
HLT_SingleCentralPFJet170_CFMax0p1_v,33.64,0.37,274954,284044,v2.1,JetHT
HLT_L1MinimumBiasHF_AND_v,0,0,281613,283685,v4.1,L1MinimumBias
HLT_L1MinimumBiasHF_OR_v,0,0,281613,281613,v4.1,L1MinimumBias
HLT_L1MinimumBiasHF_OR_part0_v,0,0,283685,283685,v4.2,L1MinimumBias0
HLT_L1MinimumBiasHF_OR_part1_v,0,0,283685,283685,v4.2,L1MinimumBias1
HLT_L1MinimumBiasHF_OR_part2_v,0,0,283685,283685,v4.2,L1MinimumBias2
HLT_L1MinimumBiasHF_OR_part3_v,0,0,283685,283685,v4.2,L1MinimumBias3
HLT_L1MinimumBiasHF_OR_part4_v,0,0,283685,283685,v4.2,L1MinimumBias4
HLT_L1MinimumBiasHF_OR_part5_v,0,0,283685,283685,v4.2,L1MinimumBias5
HLT_L1MinimumBiasHF_OR_part6_v,0,0,283685,283685,v4.2,L1MinimumBias6
HLT_L1MinimumBiasHF_OR_part7_v,0,0,283685,283685,v4.2,L1MinimumBias7
HLT_L1MinimumBiasHF_OR_part8_v,0,0,283685,283685,v4.2,L1MinimumBias8
HLT_L1MinimumBiasHF_OR_part9_v,0,0,283685,283685,v4.2,L1MinimumBias9
HLT_CaloMHTNoPU90_PFMET90_PFMHT90_IDTight_BTagCSV_p067_v,36.47,36.47,273158,284044,v1.1,MET
HLT_CaloMHTNoPU90_PFMET90_PFMHT90_IDTight_v,36.47,1.39,273158,284044,v1.1,MET
HLT_DiCentralPFJet55_PFMET110_v,18.02,18.02,273158,278240,v1.1,MET
HLT_DoubleMu3_PFMET50_v,33.64,33.61,274954,284044,v2.1,MET
HLT_MET200_v,36.47,36.47,273158,284044,v1.1,MET
HLT_MET250_v,36.47,36.47,273158,284044,v1.1,MET
HLT_MET300_v,36.47,36.47,273158,284044,v1.1,MET
HLT_MET600_v,36.47,36.47,273158,284044,v1.1,MET
HLT_MET60_IsoTrk35_Loose_v,36.47,0.0751,273158,284044,v1.1,MET
HLT_MET700_v,36.47,36.47,273158,284044,v1.1,MET
HLT_MET75_IsoTrk50_v,36.47,36.47,273158,284044,v1.1,MET
HLT_MET90_IsoTrk50_v,36.47,36.47,273158,284044,v1.1,MET
HLT_MonoCentralPFJet80_PFMETNoMu100_PFMHTNoMu100_IDTight_v,17.89,17.89,273158,278240,v1.1,MET
HLT_MonoCentralPFJet80_PFMETNoMu110_PFMHTNoMu110_IDTight_v,36.47,36.47,273158,284044,v1.1,MET
HLT_MonoCentralPFJet80_PFMETNoMu120_PFMHTNoMu120_IDTight_v,36.47,36.47,273158,284044,v1.1,MET
HLT_MonoCentralPFJet80_PFMETNoMu90_PFMHTNoMu90_IDTight_v,14.16,14.16,273158,278240,v1.1,MET
HLT_Mu14er_PFMET100_v,21.73,21.72,273158,279794,v1.1,MET
HLT_Mu3er_PFHT140_PFMET125_v,16.95,16.94,273158,277420,v1.1,MET
HLT_Mu6_PFHT200_PFMET100_v,36.47,36.47,273158,284044,v1.1,MET
HLT_Mu6_PFHT200_PFMET80_BTagCSV_p067_v,16.95,16.94,273158,277420,v1.1,MET
HLT_PFMET100_PFMHT100_IDTight_BeamHaloCleaned_v,4.64,4.64,276870,278240,v3.0,MET
HLT_PFMET100_PFMHT100_IDTight_v,17.89,17.89,273158,278240,v1.1,MET
HLT_PFMET110_PFMHT110_IDTight_v,35.83,35.83,273158,284044,v1.1,MET
HLT_PFMET120_BTagCSV_p067_v,16.95,16.94,273158,277420,v1.1,MET
HLT_PFMET120_Mu5_v,24.31,0.0022,273158,279823,v1.1,MET
HLT_PFMET120_PFMHT120_IDTight_v,36.47,36.47,273158,284044,v1.1,MET
HLT_PFMET170_BeamHaloCleaned_v,33.64,6.91,274954,284044,v2.1,MET
HLT_PFMET170_HBHECleaned_v,36.47,36.47,273158,284044,v1.1,MET
HLT_PFMET170_HBHE_BeamHaloCleaned_v,23.09,23.09,276870,284044,v3.0,MET
HLT_PFMET170_JetIdCleaned_v,8.19,8.19,273158,276244,v1.1,MET
HLT_PFMET170_NoiseCleaned_v,8.19,8.19,273158,276244,v1.1,MET
HLT_PFMET170_NotCleaned_v,36.47,9.74,273158,284044,v1.1,MET
HLT_PFMET300_v,36.47,36.47,273158,284044,v1.1,MET
HLT_PFMET400_v,36.47,36.47,273158,284044,v1.1,MET
HLT_PFMET500_v,36.47,36.47,273158,284044,v1.1,MET
HLT_PFMET600_v,36.47,36.47,273158,284044,v1.1,MET
HLT_PFMET90_PFMHT90_IDTight_v,14.16,14.16,273158,278240,v1.1,MET
HLT_PFMETNoMu100_PFMHTNoMu100_IDTight_v,17.89,17.89,273158,278240,v1.1,MET
HLT_PFMETNoMu110_PFMHTNoMu110_IDTight_v,35.83,35.83,273158,284044,v1.1,MET
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_v,36.47,36.47,273158,284044,v1.1,MET
HLT_PFMETNoMu90_PFMHTNoMu90_IDTight_v,14.16,14.16,273158,278240,v1.1,MET
HLT_PFMETTypeOne190_HBHE_BeamHaloCleaned_v,23.09,23.09,276870,284044,v3.0,MET
HLT_Dimuon0_Phi_Barrel_v,25.36,25.36,273158,284044,v1.1,MuOnia
HLT_Dimuon0_Upsilon_Muon_v,36.47,36.47,273158,284044,v1.1,MuOnia
HLT_Dimuon13_Upsilon_v,36.35,36.35,273158,284044,v1.1,MuOnia
HLT_Dimuon8_Upsilon_Barrel_v,35.96,35.4,273158,284044,v1.1,MuOnia
HLT_Mu16_TkMu0_dEta18_Onia_v,10.32,7.09,273158,280385,v1.1,MuOnia
HLT_Mu16_TkMu0_dEta18_Phi_v,10.32,7.09,273158,280385,v1.1,MuOnia
HLT_Mu25_TkMu0_dEta18_Onia_v,36.47,36.47,273158,284044,v1.1,MuOnia
HLT_Mu7p5_L2Mu2_Upsilon_v,36.47,0.18,273158,284044,v1.1,MuOnia
HLT_Mu7p5_Track2_Upsilon_v,36.47,0.34,273158,284044,v1.1,MuOnia
HLT_Mu7p5_Track3p5_Upsilon_v,36.47,0.34,273158,284044,v1.1,MuOnia
HLT_Mu7p5_Track7_Upsilon_v,36.47,0.34,273158,284044,v1.1,MuOnia
HLT_QuadMuon0_Dimuon0_Upsilon_v,36.47,36.47,273158,284044,v1.1,MuOnia
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v,36.47,36.47,273158,284044,v1.1,MuonEG
HLT_Mu12_Photon25_CaloIdL_L1ISO_v,34.46,0.0735,273158,284044,v1.1,MuonEG
HLT_Mu12_Photon25_CaloIdL_L1OR_v,36.47,3.05,273158,284044,v1.1,MuonEG
HLT_Mu12_Photon25_CaloIdL_v,36.47,0.0066,273158,284044,v1.1,MuonEG
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v,18.45,18.45,278273,284044,v3.1,MuonEG
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v,18.45,10.87,278273,284044,v3.1,MuonEG
HLT_Mu17_Photon22_CaloIdL_L1ISO_v,18.02,18.02,273158,278240,v1.1,MuonEG
HLT_Mu17_Photon30_CaloIdL_L1ISO_v,36.47,36.47,273158,284044,v1.1,MuonEG
HLT_Mu17_Photon35_CaloIdL_L1ISO_v,36.47,36.47,273158,284044,v1.1,MuonEG
HLT_Mu17_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v,25.36,25.36,273158,284044,v1.1,MuonEG
HLT_Mu23NoFiltersNoVtx_Photon23_CaloIdL_v,36.47,1.69,273158,284044,v1.1,MuonEG
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v,18.45,18.45,278273,284044,v3.1,MuonEG
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v,36.47,30.06,273158,284044,v1.1,MuonEG
HLT_Mu23_TrkIsoVVL_Ele8_CaloIdL_TrackIdL_IsoVL_DZ_v,8.76,8.76,281613,284044,v4.1,MuonEG
HLT_Mu23_TrkIsoVVL_Ele8_CaloIdL_TrackIdL_IsoVL_v,27.71,27.71,273158,280385,v1.1,MuonEG
HLT_Mu27_Ele37_CaloIdL_GsfTrkIdVL_v,36.47,36.47,273158,284044,v1.1,MuonEG
HLT_Mu28NoFiltersNoVtxDisplaced_Photon28_CaloIdL_v,36.47,36.47,273158,284044,v1.1,MuonEG
HLT_Mu30_Ele30_CaloIdL_GsfTrkIdVL_v,27.71,27.71,273158,280385,v1.1,MuonEG
HLT_Mu33NoFiltersNoVtxDisplaced_Photon33_CaloIdL_v,36.47,36.47,273158,284044,v1.1,MuonEG
HLT_Mu33_Ele33_CaloIdL_GsfTrkIdVL_v,18.45,18.45,278273,284044,v3.1,MuonEG
HLT_Mu37_Ele27_CaloIdL_GsfTrkIdVL_v,36.47,36.47,273158,284044,v1.1,MuonEG
HLT_Mu38NoFiltersNoVtx_Photon38_CaloIdL_v,36.47,36.47,273158,284044,v1.1,MuonEG
HLT_Mu42NoFiltersNoVtx_Photon42_CaloIdL_v,36.47,36.47,273158,284044,v1.1,MuonEG
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v,36.47,36.47,273158,284044,v1.1,MuonEG
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT250_v,10.24,10.24,273158,276502,v1.1,MuonEG
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT300_v,36.47,36.47,273158,284044,v1.1,MuonEG
HLT_Mu8_TrkIsoVVL_Ele17_CaloIdL_TrackIdL_IsoVL_v,25.36,25.36,273158,284044,v1.1,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v,18.45,18.45,278273,284044,v3.1,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v,27.71,27.71,273158,280385,v1.1,MuonEG
HLT_JetE30_NoBPTX3BX_v,36.47,0.2,273158,284044,v1.1,NoBPTX
HLT_JetE30_NoBPTX_v,36.47,0.13,273158,284044,v1.1,NoBPTX
HLT_JetE50_NoBPTX3BX_v,36.47,36.47,273158,284044,v1.1,NoBPTX
HLT_JetE70_NoBPTX3BX_v,36.47,36.47,273158,284044,v1.1,NoBPTX
HLT_L2Mu10_NoVertex_NoBPTX3BX_v,36.47,0.45,273158,284044,v1.1,NoBPTX
HLT_L2Mu10_NoVertex_NoBPTX_v,36.47,0.14,273158,284044,v1.1,NoBPTX
HLT_L2Mu35_NoVertex_3Sta_NoBPTX3BX_v,27.71,27.71,273158,280385,v1.1,NoBPTX
HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_v,36.47,36.47,273158,284044,v1.1,NoBPTX
HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX_v,8.76,8.76,281613,284044,v4.1,NoBPTX
HLT_EcalCalibration_v,36.47,36.47,273158,284044,v1.1,NotFound
HLT_HcalCalibration_v,36.47,36.47,273158,284044,v1.1,NotFound
HLT_L1FatEvents_part0_v,8.41,1.45,279024,284037,v3.1,NotFound
HLT_L1FatEvents_part1_v,8.41,1.45,279024,284037,v3.1,NotFound
HLT_L1FatEvents_part2_v,2.18,0.55,283685,284037,v4.2,NotFound
HLT_L1FatEvents_part3_v,2.18,0.55,283685,284037,v4.2,NotFound
HLT_L1FatEvents_v,36.47,0.96,273158,284044,v1.1,NotFound
HLT_HT410to430_v,13.38,13.37,273158,276834,v1.1,ParkingScoutingMonitor
HLT_HT430to450_v,36.47,36.47,273158,284044,v1.1,ParkingScoutingMonitor
HLT_HT450to470_v,36.47,36.47,273158,284044,v1.1,ParkingScoutingMonitor
HLT_HT470to500_v,36.47,36.47,273158,284044,v1.1,ParkingScoutingMonitor
HLT_HT500to550_v,36.47,36.47,273158,284044,v1.1,ParkingScoutingMonitor
HLT_HT550to650_v,36.47,36.47,273158,284044,v1.1,ParkingScoutingMonitor
HLT_HT650_v,36.47,36.47,273158,284044,v1.1,ParkingScoutingMonitor
HLT_Ele105_CaloIdVT_GsfTrkIdT_v,24.64,24.64,273158,284044,v1.1,SingleElectron
HLT_Ele115_CaloIdVT_GsfTrkIdT_v,36.47,36.47,273158,284044,v1.1,SingleElectron
HLT_Ele145_CaloIdVT_GsfTrkIdT_v,7.45,7.45,281975,284044,v4.1,SingleElectron
HLT_Ele15_IsoVVVL_BTagCSV_p067_PFHT400_v,36.47,0.0003,273158,284044,v1.1,SingleElectron
HLT_Ele15_IsoVVVL_PFHT350_PFMET50_v,9.95,0.0004,273158,276502,v1.1,SingleElectron
HLT_Ele15_IsoVVVL_PFHT350_v,9.95,0.0004,273158,276502,v1.1,SingleElectron
HLT_Ele15_IsoVVVL_PFHT400_PFMET50_v,33.64,0.001,274954,284044,v2.1,SingleElectron
HLT_Ele15_IsoVVVL_PFHT400_v,33.64,0.001,274954,284044,v2.1,SingleElectron
HLT_Ele15_IsoVVVL_PFHT600_v,36.47,0.0011,273158,284044,v1.1,SingleElectron
HLT_Ele200_CaloIdVT_GsfTrkIdT_v,7.45,7.45,281975,284044,v4.1,SingleElectron
HLT_Ele20_eta2p1_WPLoose_Gsf_LooseIsoPFTau28_v,16.44,16.44,278273,284044,v3.1,SingleElectron
HLT_Ele22_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_SingleL1_v,18.02,18.02,273158,278240,v1.1,SingleElectron
HLT_Ele22_eta2p1_WPLoose_Gsf_LooseIsoPFTau29_v,18.25,18.25,278273,284044,v3.1,SingleElectron
HLT_Ele22_eta2p1_WPLoose_Gsf_v,17.16,4.28,273158,284044,v1.1,SingleElectron
HLT_Ele23_WPLoose_Gsf_WHbbBoost_v,1.93,1.93,273158,280364,v1.1,SingleElectron
HLT_Ele23_WPLoose_Gsf_v,4.13,4.13,273158,280364,v1.1,SingleElectron
HLT_Ele24_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_SingleL1_v,18.02,18.02,273158,278240,v1.1,SingleElectron
HLT_Ele24_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_v,17.51,17.51,273158,278240,v1.1,SingleElectron
HLT_Ele24_eta2p1_WPLoose_Gsf_LooseIsoPFTau30_v,23.09,23.09,276870,284044,v3.0,SingleElectron
HLT_Ele24_eta2p1_WPLoose_Gsf_v,27.71,4.45,273158,280385,v1.1,SingleElectron
HLT_Ele250_CaloIdVT_GsfTrkIdT_v,28.28,28.28,276282,284044,v2.2,SingleElectron
HLT_Ele25_WPTight_Gsf_v,25.36,25.36,273158,284044,v1.1,SingleElectron
HLT_Ele25_eta2p1_WPLoose_Gsf_v,21.22,21.22,273158,280385,v1.1,SingleElectron
HLT_Ele25_eta2p1_WPTight_Gsf_v,36.47,36.47,273158,284044,v1.1,SingleElectron
HLT_Ele27_WPLoose_Gsf_WHbbBoost_v,36.47,36.47,273158,284044,v1.1,SingleElectron
HLT_Ele27_WPLoose_Gsf_v,4.13,4.13,273158,280364,v1.1,SingleElectron
HLT_Ele27_WPTight_Gsf_L1JetTauSeeded_v,31.51,31.51,275319,284044,v2.1,SingleElectron
HLT_Ele27_WPTight_Gsf_v,36.47,36.47,273158,284044,v1.1,SingleElectron
HLT_Ele27_eta2p1_WPLoose_Gsf_DoubleMediumIsoPFTau32_Trk1_eta2p1_Reg_v,18.02,18.02,273158,278240,v1.1,SingleElectron
HLT_Ele27_eta2p1_WPLoose_Gsf_DoubleMediumIsoPFTau35_Trk1_eta2p1_Reg_v,27.71,27.71,273158,280385,v1.1,SingleElectron
HLT_Ele27_eta2p1_WPLoose_Gsf_DoubleMediumIsoPFTau40_Trk1_eta2p1_Reg_v,25.73,25.73,273158,280385,v1.1,SingleElectron
HLT_Ele27_eta2p1_WPLoose_Gsf_HT200_v,36.47,36.47,273158,284044,v1.1,SingleElectron
HLT_Ele27_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_SingleL1_v,18.02,18.02,273158,278240,v1.1,SingleElectron
HLT_Ele27_eta2p1_WPLoose_Gsf_v,36.47,27.74,273158,284044,v1.1,SingleElectron
HLT_Ele27_eta2p1_WPTight_Gsf_v,36.47,36.47,273158,284044,v1.1,SingleElectron
HLT_Ele300_CaloIdVT_GsfTrkIdT_v,28.28,28.28,276282,284044,v2.2,SingleElectron
HLT_Ele30_WPTight_Gsf_v,8.76,8.76,281613,284044,v4.1,SingleElectron
HLT_Ele30_eta2p1_WPTight_Gsf_v,8.76,8.76,281613,284044,v4.1,SingleElectron
HLT_Ele32_WPTight_Gsf_v,8.76,8.76,281613,284044,v4.1,SingleElectron
HLT_Ele32_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_SingleL1_v,18.02,18.02,273158,278240,v1.1,SingleElectron
HLT_Ele32_eta2p1_WPTight_Gsf_v,36.47,36.47,273158,284044,v1.1,SingleElectron
HLT_Ele35_CaloIdVT_GsfTrkIdT_PFJet150_PFJet50_v,16.04,0.15,273158,278240,v1.1,SingleElectron
HLT_Ele35_WPLoose_Gsf_v,21.22,21.22,273158,280385,v1.1,SingleElectron
HLT_Ele36_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_SingleL1_v,18.45,18.45,278273,284044,v3.1,SingleElectron
HLT_Ele45_CaloIdVT_GsfTrkIdT_PFJet200_PFJet50_v,36.47,36.47,273158,284044,v1.1,SingleElectron
HLT_Ele45_WPLoose_Gsf_L1JetTauSeeded_v,22.75,22.75,275319,280385,v2.1,SingleElectron
HLT_Ele45_WPLoose_Gsf_v,27.71,27.71,273158,280385,v1.1,SingleElectron
HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet140_v,18.46,18.46,273158,280385,v1.1,SingleElectron
HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet165_v,36.47,36.47,273158,284044,v1.1,SingleElectron
HLT_Ele50_IsoVVVL_PFHT400_v,33.64,0.001,274954,284044,v2.1,SingleElectron
HLT_DoubleIsoMu17_eta2p1_noDzCut_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_DoubleIsoMu17_eta2p1_v,27.71,27.71,273158,280385,v1.1,SingleMuon
HLT_IsoMu16_eta2p1_MET30_LooseIsoPFTau50_Trk30_eta2p1_v,28.99,28.99,273158,284044,v1.1,SingleMuon
HLT_IsoMu16_eta2p1_MET30_v,28.99,28.99,273158,284044,v1.1,SingleMuon
HLT_IsoMu17_eta2p1_LooseIsoPFTau20_SingleL1_v,13.62,13.27,273158,280385,v1.1,SingleMuon
HLT_IsoMu17_eta2p1_LooseIsoPFTau20_v,13.33,13.27,273158,280385,v1.1,SingleMuon
HLT_IsoMu18_v,5.71,2.46,273158,280364,v1.1,SingleMuon
HLT_IsoMu19_eta2p1_LooseIsoPFTau20_SingleL1_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_IsoMu19_eta2p1_LooseIsoPFTau20_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_IsoMu19_eta2p1_MediumIsoPFTau32_Trk1_eta2p1_Reg_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_IsoMu20_v,25.36,9.82,273158,284044,v1.1,SingleMuon
HLT_IsoMu21_eta2p1_LooseIsoPFTau20_SingleL1_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_IsoMu21_eta2p1_LooseIsoPFTau50_Trk30_eta2p1_SingleL1_v,23.09,23.09,276870,284044,v3.0,SingleMuon
HLT_IsoMu21_eta2p1_MediumIsoPFTau32_Trk1_eta2p1_Reg_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_IsoMu22_eta2p1_v,33.64,33.64,274954,284044,v2.1,SingleMuon
HLT_IsoMu22_v,28.99,28.99,273158,284044,v1.1,SingleMuon
HLT_IsoMu24_eta2p1_v,7.85,7.85,281797,284044,v4.1,SingleMuon
HLT_IsoMu24_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_IsoMu27_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_IsoTkMu18_v,5.71,2.46,273158,280364,v1.1,SingleMuon
HLT_IsoTkMu20_v,25.36,9.82,273158,284044,v1.1,SingleMuon
HLT_IsoTkMu22_eta2p1_v,33.64,33.64,274954,284044,v2.1,SingleMuon
HLT_IsoTkMu22_v,28.99,28.99,273158,284044,v1.1,SingleMuon
HLT_IsoTkMu24_eta2p1_v,7.85,7.85,281797,284044,v4.1,SingleMuon
HLT_IsoTkMu24_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_IsoTkMu27_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_L1SingleMu16_v,2.71,0.0002,273158,274442,v1.1,SingleMuon
HLT_L1SingleMu18_v,33.64,0.0059,274954,284044,v2.1,SingleMuon
HLT_L2Mu10_v,36.47,0.023,273158,284044,v1.1,SingleMuon
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_Mu15_IsoVVVL_BTagCSV_p067_PFHT400_v,36.47,0.0008,273158,284044,v1.1,SingleMuon
HLT_Mu15_IsoVVVL_PFHT350_PFMET50_v,9.95,0.0011,273158,276502,v1.1,SingleMuon
HLT_Mu15_IsoVVVL_PFHT350_v,9.95,0.0011,273158,276502,v1.1,SingleMuon
HLT_Mu15_IsoVVVL_PFHT400_PFMET50_v,33.64,0.0027,274954,284044,v2.1,SingleMuon
HLT_Mu15_IsoVVVL_PFHT400_v,33.64,0.0027,274954,284044,v2.1,SingleMuon
HLT_Mu15_IsoVVVL_PFHT600_v,36.47,0.0031,273158,284044,v1.1,SingleMuon
HLT_Mu16_eta2p1_MET30_v,17.51,0.24,273158,278240,v1.1,SingleMuon
HLT_Mu20_v,36.47,0.14,273158,284044,v1.1,SingleMuon
HLT_Mu24_eta2p1_v,36.47,0.17,273158,284044,v1.1,SingleMuon
HLT_Mu27_v,36.47,0.25,273158,284044,v1.1,SingleMuon
HLT_Mu28NoFiltersNoVtx_CentralCaloJet40_v,36.47,0.11,273158,284044,v1.1,SingleMuon
HLT_Mu28NoFiltersNoVtx_DisplacedJet40_Loose_v,36.47,0.47,273158,284044,v1.1,SingleMuon
HLT_Mu300_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_Mu30_eta2p1_PFJet150_PFJet50_v,25.36,25.36,273158,284044,v1.1,SingleMuon
HLT_Mu33NoFiltersNoVtxDisplaced_DisplacedJet50_Loose_v,9.66,9.66,273158,276454,v1.1,SingleMuon
HLT_Mu33NoFiltersNoVtxDisplaced_DisplacedJet50_Tight_v,9.66,9.66,273158,276454,v1.1,SingleMuon
HLT_Mu350_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_Mu38NoFiltersNoVtxDisplaced_DisplacedJet60_Loose_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_Mu38NoFiltersNoVtxDisplaced_DisplacedJet60_Tight_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_Mu38NoFiltersNoVtx_DisplacedJet60_Loose_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_Mu40_eta2p1_PFJet200_PFJet50_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_Mu45_eta2p1_v,24.64,24.64,273158,284044,v1.1,SingleMuon
HLT_Mu50_IsoVVVL_PFHT400_v,33.64,0.0027,274954,284044,v2.1,SingleMuon
HLT_Mu50_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_Mu55_v,36.47,36.47,273158,284044,v1.1,SingleMuon
HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v,33.64,33.64,274954,284044,v2.1,SingleMuon
HLT_TkMu17_v,8.76,0.0044,281613,284044,v4.1,SingleMuon
HLT_TkMu20_v,36.47,0.0897,273158,284044,v1.1,SingleMuon
HLT_TkMu24_eta2p1_v,36.47,0.17,273158,284044,v1.1,SingleMuon
HLT_TkMu27_v,36.47,0.25,273158,284044,v1.1,SingleMuon
HLT_TkMu50_v,33.64,33.64,274954,284044,v2.1,SingleMuon
HLT_Photon120_R9Id90_HE10_Iso40_EBOnly_PFMET40_v,36.47,36.47,273158,284044,v1.1,SinglePhoton
HLT_Photon120_R9Id90_HE10_Iso40_EBOnly_VBF_v,36.47,36.47,273158,284044,v1.1,SinglePhoton
HLT_Photon120_R9Id90_HE10_IsoM_v,36.47,14.75,273158,284044,v1.1,SinglePhoton
HLT_Photon120_v,36.47,0.54,273158,284044,v1.1,SinglePhoton
HLT_Photon135_PFMET100_v,36.47,36.47,273158,284044,v1.1,SinglePhoton
