#Data tag : 23v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
319579:6919,07/13/18 06:43:17,3128,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.842700420,0.818490479
319625:6921,07/14/18 16:05:51,190,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.072958182,0.070596043
319639:6923,07/14/18 20:52:13,1479,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.423548196,0.409340341
319656:6924,07/15/18 09:26:01,256,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.091266968,0.086471826
319657:6924,07/15/18 11:09:07,167,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.053752827,0.051824096
319658:6924,07/15/18 12:17:14,222,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.063914335,0.061716393
319659:6924,07/15/18 13:50:26,87,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.022608350,0.021787667
319678:6925,07/15/18 17:20:13,259,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.099052349,0.095424824
319687:6927,07/16/18 00:28:04,45,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.016486816,0.016052913
319697:6929,07/16/18 04:17:40,437,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.062852753,0.060561287
319698:6929,07/16/18 07:13:10,312,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.037203705,0.036295265
319756:6931,07/16/18 17:39:04,1923,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.507084360,0.490204543
319840:6939,07/18/18 00:27:53,348,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.051262088,0.049718970
319841:6939,07/18/18 02:44:33,167,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.020840269,0.020280330
319847:6940,07/18/18 06:02:30,3,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.001330127,0.000903537
319848:6940,07/18/18 06:04:45,53,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.019928545,0.019081513
319849:6940,07/18/18 06:28:02,492,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.180217181,0.173552091
