#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
323414:7213,09/24/18 01:51:16,40,HLT_OldMu100_v3,0.006922388,0.006204142
323423:7213,09/24/18 05:01:48,136,HLT_OldMu100_v3,0.022299813,0.021037074
323470:7217,09/24/18 13:47:51,221,HLT_OldMu100_v3,0.084339367,0.080200895
323471:7217,09/24/18 15:18:19,232,HLT_OldMu100_v3,0.080490693,0.075496214
323472:7217,09/24/18 16:50:41,64,HLT_OldMu100_v3,0.020336111,0.019315330
323473:7217,09/24/18 17:40:41,227,HLT_OldMu100_v3,0.063902912,0.054519958
323474:7217,09/24/18 19:42:20,352,HLT_OldMu100_v3,0.080373971,0.077808151
323475:7217,09/24/18 22:00:42,77,HLT_OldMu100_v3,0.014812379,0.014194141
323487:7218,09/25/18 03:28:20,451,HLT_OldMu100_v3,0.161054879,0.154167367
323488:7218,09/25/18 06:30:08,745,HLT_OldMu100_v3,0.193197326,0.186198495
323492:7218,09/25/18 11:45:43,30,HLT_OldMu100_v3,0.006473936,0.005823224
323493:7218,09/25/18 11:58:37,140,HLT_OldMu100_v3,0.028298345,0.027375185
323495:7218,09/25/18 12:54:31,187,HLT_OldMu100_v3,0.033597169,0.032346650
323524:7221,09/25/18 22:36:20,531,HLT_OldMu100_v3,0.179813031,0.172935648
323525:7221,09/26/18 02:05:25,1117,HLT_OldMu100_v3,0.251761033,0.242649452
323526:7221,09/26/18 09:22:43,462,HLT_OldMu100_v3,0.066501260,0.064950894
323693:7234,09/29/18 01:47:30,114,HLT_OldMu100_v3,0.042896980,0.040083728
323696:7234,09/29/18 02:33:10,257,HLT_OldMu100_v3,0.093142839,0.088848506
323702:7234,09/29/18 08:56:34,808,HLT_OldMu100_v3,0.150178440,0.145959086
323725:7236,09/29/18 18:38:39,329,HLT_OldMu100_v3,0.125226754,0.118534171
323726:7236,09/29/18 20:49:58,53,HLT_OldMu100_v3,0.018453398,0.014606590
323727:7236,09/29/18 21:13:04,971,HLT_OldMu100_v3,0.255956417,0.246905185
323755:7239,09/30/18 11:17:44,929,HLT_OldMu100_v3,0.308089144,0.296641630
323775:7240,09/30/18 19:49:18,129,HLT_OldMu100_v3,0.049073005,0.046768177
323778:7240,09/30/18 20:41:26,934,HLT_OldMu100_v3,0.282909002,0.270937829
323790:7242,10/01/18 07:35:02,900,HLT_OldMu100_v3,0.290150034,0.276739615
323794:7242,10/01/18 13:29:17,68,HLT_OldMu100_v3,0.016768456,0.016056696
323841:7245,10/01/18 23:32:02,464,HLT_OldMu100_v3,0.162745664,0.155039521
323857:7245,10/02/18 02:35:30,357,HLT_OldMu100_v3,0.098889718,0.095513815
323940:7252,10/03/18 01:12:47,1519,HLT_OldMu100_v3,0.447441650,0.426709389
323954:7252,10/03/18 11:06:37,77,HLT_OldMu100_v3,0.015712883,0.015141003
323976:7253,10/03/18 14:01:34,47,HLT_OldMu100_v3,0.016963231,0.014398952
323978:7253,10/03/18 14:23:01,68,HLT_OldMu100_v3,0.027110135,0.021951990
323980:7253,10/03/18 14:51:36,199,HLT_OldMu100_v3,0.072957986,0.067732495
323983:7253,10/03/18 16:11:58,187,HLT_OldMu100_v3,0.060632099,0.056791838
323997:7253,10/03/18 17:30:39,498,HLT_OldMu100_v3,0.134604714,0.128792620
324021:7256,10/04/18 01:48:39,772,HLT_OldMu100_v3,0.268052511,0.252487076
324022:7256,10/04/18 06:50:15,554,HLT_OldMu100_v3,0.131867029,0.127786225
324077:7259,10/04/18 22:20:56,699,HLT_OldMu100_v3,0.252293601,0.242584758
324201:7264,10/06/18 23:58:19,1355,HLT_OldMu100_v3,0.377754511,0.362859736
324202:7264,10/07/18 08:48:52,238,HLT_OldMu100_v3,0.040101120,0.039241311
324205:7264,10/07/18 10:31:04,160,HLT_OldMu100_v3,0.023677785,0.022963535
324206:7264,10/07/18 11:38:14,141,HLT_OldMu100_v3,0.019090186,0.017522886
324207:7264,10/07/18 12:44:24,33,HLT_OldMu100_v3,0.004195293,0.004054591
324209:7264,10/07/18 13:02:20,142,HLT_OldMu100_v3,0.016389622,0.016078746
324237:7265,10/07/18 21:29:58,204,HLT_OldMu100_v3,0.078674456,0.074992447
324245:7266,10/08/18 01:31:07,1659,HLT_OldMu100_v3,0.433800379,0.417201691
324293:7270,10/08/18 23:08:14,2302,HLT_OldMu100_v3,0.530794795,0.513038391
324315:7271,10/09/18 16:26:19,202,HLT_OldMu100_v3,0.075286377,0.070437259
